"org_id" "sm_protein_id" "ipr_id" "ipr_desc" "ipr_domain_start" "ipr_domain_end"
21 8425 "IPR001128" "Cytochrome P450" 44 494
21 8429 "IPR001128" "Cytochrome P450" 79 542
21 8436 "IPR001128" "Cytochrome P450" 397 466
21 8821 "IPR001128" "Cytochrome P450" 142 501
21 8827 "IPR001128" "Cytochrome P450" 138 503
21 8829 "IPR001128" "Cytochrome P450" 231 501
21 8832 "IPR001128" "Cytochrome P450" 234 557
21 8882 "IPR001128" "Cytochrome P450" 258 476
21 9701 "IPR001128" "Cytochrome P450" 22 498
21 9704 "IPR001128" "Cytochrome P450" 328 485
21 9819 "IPR001128" "Cytochrome P450" 261 320
21 10429 "IPR001128" "Cytochrome P450" 13 45
3 4483 "IPR001128" "Cytochrome P450" 377 522
3 5211 "IPR001128" "Cytochrome P450" 257 394
3 20124 "IPR001128" "Cytochrome P450" 29 481
3 26403 "IPR001128" "Cytochrome P450" 106 451
3 31463 "IPR001128" "Cytochrome P450" 239 384
3 32595 "IPR001128" "Cytochrome P450" 39 496
3 33648 "IPR001128" "Cytochrome P450" 33 490
3 42027 "IPR001128" "Cytochrome P450" 344 520
3 43275 "IPR001128" "Cytochrome P450" 308 369
3 44896 "IPR001128" "Cytochrome P450" 311 362
3 47545 "IPR001128" "Cytochrome P450" 10 63
3 51107 "IPR001128" "Cytochrome P450" 117 471
3 60732 "IPR001128" "Cytochrome P450" 32 480
3 62004 "IPR001128" "Cytochrome P450" 1 460
3 25397 "IPR001128" "Cytochrome P450" 243 452
3 31222 "IPR001128" "Cytochrome P450" 8 385
3 31529 "IPR001128" "Cytochrome P450" 331 458
3 32302 "IPR001128" "Cytochrome P450" 289 447
3 37420 "IPR001128" "Cytochrome P450" 36 450
3 37479 "IPR001128" "Cytochrome P450" 140 481
3 41592 "IPR001128" "Cytochrome P450" 320 446
3 43464 "IPR001128" "Cytochrome P450" 135 241
3 43553 "IPR001128" "Cytochrome P450" 184 525
3 44808 "IPR001128" "Cytochrome P450" 57 492
3 49312 "IPR001128" "Cytochrome P450" 63 484
3 50557 "IPR001128" "Cytochrome P450" 13 117
3 50557 "IPR001128" "Cytochrome P450" 145 196
3 52805 "IPR001128" "Cytochrome P450" 111 467
3 53746 "IPR001128" "Cytochrome P450" 33 495
3 54341 "IPR001128" "Cytochrome P450" 24 458
3 55630 "IPR001128" "Cytochrome P450" 80 540
3 55633 "IPR001128" "Cytochrome P450" 257 453
3 60090 "IPR001128" "Cytochrome P450" 252 481
3 60734 "IPR001128" "Cytochrome P450" 314 513
3 61996 "IPR001128" "Cytochrome P450" 67 495
14 1578 "IPR004046" "Glutathione S-transferase, C-terminal" 102 200
14 5876 "IPR004046" "Glutathione S-transferase, C-terminal" 137 212
14 8041 "IPR004046" "Glutathione S-transferase, C-terminal" 121 216
14 9209 "IPR004046" "Glutathione S-transferase, C-terminal" 133 194
22 1147468 "IPR004046" "Glutathione S-transferase, C-terminal" 142 211
21 3683 "IPR004046" "Glutathione S-transferase, C-terminal" 129 197
21 6649 "IPR004046" "Glutathione S-transferase, C-terminal" 95 186
3 52420 "IPR004046" "Glutathione S-transferase, C-terminal" 126 203
3 63327 "IPR004046" "Glutathione S-transferase, C-terminal" 145 202
3 64201 "IPR004046" "Glutathione S-transferase, C-terminal" 161 206
3 53349 "IPR004046" "Glutathione S-transferase, C-terminal" 485 580
14 1578 "IPR004045" "Glutathione S-transferase, N-terminal" 2 77
14 5876 "IPR004045" "Glutathione S-transferase, N-terminal" 5 79
14 9209 "IPR004045" "Glutathione S-transferase, N-terminal" 2 73
22 1147468 "IPR004045" "Glutathione S-transferase, N-terminal" 5 80
21 3683 "IPR004045" "Glutathione S-transferase, N-terminal" 2 76
21 6649 "IPR004045" "Glutathione S-transferase, N-terminal" 2 67
3 52420 "IPR004045" "Glutathione S-transferase, N-terminal" 4 79
3 63327 "IPR004045" "Glutathione S-transferase, N-terminal" 2 78
3 64201 "IPR004045" "Glutathione S-transferase, N-terminal" 2 84
3 53349 "IPR004045" "Glutathione S-transferase, N-terminal" 417 455
3 60481 "IPR004045" "Glutathione S-transferase, N-terminal" 3 76
22 1155967 "IPR003959" "ATPase, AAA-type, core" 758 931
3 23681 "IPR003959" "ATPase, AAA-type, core" 420 610
21 2204 "IPR000577" "Carbohydrate kinase, FGGY" 7 261
21 2204 "IPR000577" "Carbohydrate kinase, FGGY" 264 490
3 23681 "IPR000642" "Peptidase M41" 617 821
14 80 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 8 96
14 3228 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 13 179
14 3270 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 7 185
14 3520 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 22 113
14 3605 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 4 183
14 6799 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 1034 1201
14 8439 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 20 190
14 8447 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2073 2238
14 9180 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 25 164
22 51907 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 196 239
22 1085776 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 24 114
22 1090478 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 21 174
22 1111271 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 9 198
22 1114420 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 576 610
22 1121186 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 1036 1203
22 1125545 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 8 180
22 1126346 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2092 2256
22 1156981 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 9 175
22 1161049 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 5 168
22 1163005 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 7 182
22 1164731 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 20 193
22 1173413 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 15 214
22 1178396 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 6 175
22 1183615 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 6 172
22 1222994 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 135
21 1298 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 589 769
21 1300 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 30 156
21 1425 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 5 138
21 1551 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 20 192
21 1554 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 26 195
21 3096 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 29 157
21 3109 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 31 147
21 3682 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 12 179
21 3694 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 458 498
21 3697 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 16 40
21 3701 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 18 142
21 3714 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 7 71
21 3773 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 6 174
21 6224 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 5 132
21 6656 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 14 181
21 6876 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 55 223
21 7466 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 25 210
21 7748 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 127
21 8154 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 32 202
21 8411 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 11 186
21 8823 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 16 182
21 8826 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 3 171
21 8872 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 142
21 9679 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 12 195
21 9691 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 85 254
21 9696 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 16 195
21 10599 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 1030 1197
3 33834 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 13 180
3 40645 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 164
3 43262 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 10 176
3 44825 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 37 127
3 48544 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 62 162
3 50674 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 5 166
3 52476 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 5 99
3 53255 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 10 179
3 58255 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 31 201
3 60471 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 515 593
3 29730 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 6 175
3 33724 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 14 181
3 40964 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 7 151
3 44820 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 12 187
3 45017 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 4 167
3 46993 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 4 135
3 53346 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 85
3 53741 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 10 97
3 54314 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 2 89
3 55013 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 73 232
3 63290 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 33 199
3 63555 "IPR002198" "Short-chain dehydrogenase/reductase SDR" 1036 1203
14 3672 "IPR007087" "Zinc finger, C2H2-type" 85 109
14 8263 "IPR007087" "Zinc finger, C2H2-type" 24 46
22 1162046 "IPR007087" "Zinc finger, C2H2-type" 26 50
22 1167254 "IPR007087" "Zinc finger, C2H2-type" 13 37
22 1167254 "IPR007087" "Zinc finger, C2H2-type" 43 66
22 1219451 "IPR007087" "Zinc finger, C2H2-type" 21 44
22 1219451 "IPR007087" "Zinc finger, C2H2-type" 52 74
22 1220730 "IPR007087" "Zinc finger, C2H2-type" 12 34
22 1220730 "IPR007087" "Zinc finger, C2H2-type" 40 62
21 2701 "IPR007087" "Zinc finger, C2H2-type" 194 218
21 5253 "IPR007087" "Zinc finger, C2H2-type" 23 47
22 50199 "IPR000683" "Oxidoreductase, N-terminal" 6 129
3 46826 "IPR000683" "Oxidoreductase, N-terminal" 7 120
22 1133670 "IPR001303" "Class II aldolase/adducin N-terminal" 56 258
22 1093022 "IPR013057" "Amino acid transporter, transmembrane" 319 480
22 1143752 "IPR013057" "Amino acid transporter, transmembrane" 47 443
3 31451 "IPR013057" "Amino acid transporter, transmembrane" 62 458
22 1116476 "IPR010929" "CDR ABC transporter" 659 808
3 32280 "IPR010929" "CDR ABC transporter" 628 780
3 50676 "IPR010929" "CDR ABC transporter" 682 832
14 1637 "IPR013149" "Alcohol dehydrogenase, C-terminal" 159 315
14 1759 "IPR013149" "Alcohol dehydrogenase, C-terminal" 2020 2164
14 4602 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1907 2051
14 8031 "IPR013149" "Alcohol dehydrogenase, C-terminal" 153 296
22 186323 "IPR013149" "Alcohol dehydrogenase, C-terminal" 206 351
22 188697 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1872 2015
22 1088618 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1930 2006
22 1090376 "IPR013149" "Alcohol dehydrogenase, C-terminal" 186 324
22 1094699 "IPR013149" "Alcohol dehydrogenase, C-terminal" 155 310
22 1095656 "IPR013149" "Alcohol dehydrogenase, C-terminal" 2071 2212
22 1104411 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1852 2001
22 1111323 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1737 1889
22 1111755 "IPR013149" "Alcohol dehydrogenase, C-terminal" 160 293
22 1114656 "IPR013149" "Alcohol dehydrogenase, C-terminal" 160 298
22 1116441 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1631 1779
22 1119191 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1632 1779
22 1119988 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1978 2126
22 1125648 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1921 2065
22 1125660 "IPR013149" "Alcohol dehydrogenase, C-terminal" 185 323
22 1126920 "IPR013149" "Alcohol dehydrogenase, C-terminal" 2050 2194
22 1128344 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1745 1893
22 1135841 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1885 2029
22 1137364 "IPR013149" "Alcohol dehydrogenase, C-terminal" 163 302
22 1144857 "IPR013149" "Alcohol dehydrogenase, C-terminal" 151 301
22 1148627 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1968 2112
22 1150307 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1880 2024
22 1152486 "IPR013149" "Alcohol dehydrogenase, C-terminal" 177 323
22 1154267 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1848 1992
22 1155142 "IPR013149" "Alcohol dehydrogenase, C-terminal" 152 294
22 1156426 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1786 1902
22 1159442 "IPR013149" "Alcohol dehydrogenase, C-terminal" 149 302
22 1159456 "IPR013149" "Alcohol dehydrogenase, C-terminal" 2018 2162
22 1159458 "IPR013149" "Alcohol dehydrogenase, C-terminal" 223 369
22 1161519 "IPR013149" "Alcohol dehydrogenase, C-terminal" 157 289
22 1162446 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1908 2051
22 1178394 "IPR013149" "Alcohol dehydrogenase, C-terminal" 170 306
22 1178555 "IPR013149" "Alcohol dehydrogenase, C-terminal" 166 254
22 1179776 "IPR013149" "Alcohol dehydrogenase, C-terminal" 168 319
22 1188146 "IPR013149" "Alcohol dehydrogenase, C-terminal" 163 251
22 1204034 "IPR013149" "Alcohol dehydrogenase, C-terminal" 216 373
22 1224252 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1883 2031
21 1316 "IPR013149" "Alcohol dehydrogenase, C-terminal" 185 253
21 1336 "IPR013149" "Alcohol dehydrogenase, C-terminal" 170 308
21 1549 "IPR013149" "Alcohol dehydrogenase, C-terminal" 169 321
21 2561 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1863 2008
21 2563 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1378 1519
21 3097 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1822 1965
21 3795 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1876 2014
21 4865 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1987 2135
21 5250 "IPR013149" "Alcohol dehydrogenase, C-terminal" 215 372
21 5674 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1948 2085
21 5681 "IPR013149" "Alcohol dehydrogenase, C-terminal" 199 247
21 6146 "IPR013149" "Alcohol dehydrogenase, C-terminal" 187 327
21 6873 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1920 2064
21 6980 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1838 1979
21 7744 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1970 2112
21 7770 "IPR013149" "Alcohol dehydrogenase, C-terminal" 180 320
21 8329 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1840 1991
21 8830 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1153 1301
21 9699 "IPR013149" "Alcohol dehydrogenase, C-terminal" 170 311
21 9702 "IPR013149" "Alcohol dehydrogenase, C-terminal" 155 247
3 26431 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1848 1999
3 50671 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1729 1877
3 55425 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1848 1992
3 22047 "IPR013149" "Alcohol dehydrogenase, C-terminal" 155 287
3 27787 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1962 2110
3 28828 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1765 1926
3 30767 "IPR013149" "Alcohol dehydrogenase, C-terminal" 217 374
3 31052 "IPR013149" "Alcohol dehydrogenase, C-terminal" 152 300
3 31254 "IPR013149" "Alcohol dehydrogenase, C-terminal" 155 300
3 33919 "IPR013149" "Alcohol dehydrogenase, C-terminal" 2031 2175
3 34424 "IPR013149" "Alcohol dehydrogenase, C-terminal" 205 350
3 34531 "IPR013149" "Alcohol dehydrogenase, C-terminal" 154 297
3 35615 "IPR013149" "Alcohol dehydrogenase, C-terminal" 148 295
3 37364 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1982 2130
3 43838 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1866 2010
3 52309 "IPR013149" "Alcohol dehydrogenase, C-terminal" 171 313
3 54634 "IPR013149" "Alcohol dehydrogenase, C-terminal" 172 316
3 54820 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1763 1910
3 60742 "IPR013149" "Alcohol dehydrogenase, C-terminal" 1731 1883
3 64696 "IPR013149" "Alcohol dehydrogenase, C-terminal" 186 324
14 1637 "IPR013154" "Alcohol dehydrogenase GroES-like" 32 120
14 1759 "IPR013154" "Alcohol dehydrogenase GroES-like" 1912 1976
14 3408 "IPR013154" "Alcohol dehydrogenase GroES-like" 1876 1950
14 3594 "IPR013154" "Alcohol dehydrogenase GroES-like" 80 171
14 3669 "IPR013154" "Alcohol dehydrogenase GroES-like" 88 179
14 4602 "IPR013154" "Alcohol dehydrogenase GroES-like" 1796 1854
14 8031 "IPR013154" "Alcohol dehydrogenase GroES-like" 41 124
14 9189 "IPR013154" "Alcohol dehydrogenase GroES-like" 1765 1842
22 186323 "IPR013154" "Alcohol dehydrogenase GroES-like" 35 171
22 188697 "IPR013154" "Alcohol dehydrogenase GroES-like" 1765 1841
22 1088618 "IPR013154" "Alcohol dehydrogenase GroES-like" 1848 1870
22 1090376 "IPR013154" "Alcohol dehydrogenase GroES-like" 35 156
22 1094699 "IPR013154" "Alcohol dehydrogenase GroES-like" 28 111
22 1095656 "IPR013154" "Alcohol dehydrogenase GroES-like" 1963 2020
22 1104411 "IPR013154" "Alcohol dehydrogenase GroES-like" 1746 1821
22 1111323 "IPR013154" "Alcohol dehydrogenase GroES-like" 1628 1685
22 1111755 "IPR013154" "Alcohol dehydrogenase GroES-like" 27 130
22 1114656 "IPR013154" "Alcohol dehydrogenase GroES-like" 28 119
22 1116441 "IPR013154" "Alcohol dehydrogenase GroES-like" 1525 1600
22 1119191 "IPR013154" "Alcohol dehydrogenase GroES-like" 1524 1599
22 1119988 "IPR013154" "Alcohol dehydrogenase GroES-like" 1874 1928
22 1125648 "IPR013154" "Alcohol dehydrogenase GroES-like" 1814 1890
22 1125660 "IPR013154" "Alcohol dehydrogenase GroES-like" 34 155
22 1126920 "IPR013154" "Alcohol dehydrogenase GroES-like" 1942 1999
22 1128344 "IPR013154" "Alcohol dehydrogenase GroES-like" 1636 1715
22 1135841 "IPR013154" "Alcohol dehydrogenase GroES-like" 1776 1854
22 1144857 "IPR013154" "Alcohol dehydrogenase GroES-like" 31 113
22 1148627 "IPR013154" "Alcohol dehydrogenase GroES-like" 1859 1937
22 1150307 "IPR013154" "Alcohol dehydrogenase GroES-like" 1773 1849
22 1152486 "IPR013154" "Alcohol dehydrogenase GroES-like" 30 95
22 1154267 "IPR013154" "Alcohol dehydrogenase GroES-like" 1736 1817
22 1155142 "IPR013154" "Alcohol dehydrogenase GroES-like" 28 107
22 1156426 "IPR013154" "Alcohol dehydrogenase GroES-like" 1659 1739
22 1159442 "IPR013154" "Alcohol dehydrogenase GroES-like" 26 103
22 1159456 "IPR013154" "Alcohol dehydrogenase GroES-like" 1910 1985
22 1159458 "IPR013154" "Alcohol dehydrogenase GroES-like" 84 195
22 1161519 "IPR013154" "Alcohol dehydrogenase GroES-like" 32 117
22 1162446 "IPR013154" "Alcohol dehydrogenase GroES-like" 1800 1855
22 1178394 "IPR013154" "Alcohol dehydrogenase GroES-like" 63 107
22 1178555 "IPR013154" "Alcohol dehydrogenase GroES-like" 32 118
22 1179776 "IPR013154" "Alcohol dehydrogenase GroES-like" 36 122
22 1188146 "IPR013154" "Alcohol dehydrogenase GroES-like" 32 120
22 1204034 "IPR013154" "Alcohol dehydrogenase GroES-like" 88 179
22 1224252 "IPR013154" "Alcohol dehydrogenase GroES-like" 1775 1852
21 1316 "IPR013154" "Alcohol dehydrogenase GroES-like" 69 127
21 1336 "IPR013154" "Alcohol dehydrogenase GroES-like" 28 116
21 1549 "IPR013154" "Alcohol dehydrogenase GroES-like" 29 140
21 2561 "IPR013154" "Alcohol dehydrogenase GroES-like" 1787 1811
21 2563 "IPR013154" "Alcohol dehydrogenase GroES-like" 1270 1326
21 3097 "IPR013154" "Alcohol dehydrogenase GroES-like" 1712 1791
21 3795 "IPR013154" "Alcohol dehydrogenase GroES-like" 1792 1838
21 4865 "IPR013154" "Alcohol dehydrogenase GroES-like" 1879 1956
21 5250 "IPR013154" "Alcohol dehydrogenase GroES-like" 87 178
21 5674 "IPR013154" "Alcohol dehydrogenase GroES-like" 1846 1917
21 5681 "IPR013154" "Alcohol dehydrogenase GroES-like" 51 144
21 6146 "IPR013154" "Alcohol dehydrogenase GroES-like" 40 158
21 6873 "IPR013154" "Alcohol dehydrogenase GroES-like" 1812 1889
21 6980 "IPR013154" "Alcohol dehydrogenase GroES-like" 1731 1807
21 7744 "IPR013154" "Alcohol dehydrogenase GroES-like" 1890 1939
21 7770 "IPR013154" "Alcohol dehydrogenase GroES-like" 33 150
21 8329 "IPR013154" "Alcohol dehydrogenase GroES-like" 1732 1809
21 8432 "IPR013154" "Alcohol dehydrogenase GroES-like" 1759 1837
21 8830 "IPR013154" "Alcohol dehydrogenase GroES-like" 1045 1122
21 9699 "IPR013154" "Alcohol dehydrogenase GroES-like" 25 134
21 9702 "IPR013154" "Alcohol dehydrogenase GroES-like" 30 117
3 26431 "IPR013154" "Alcohol dehydrogenase GroES-like" 1740 1817
3 41415 "IPR013154" "Alcohol dehydrogenase GroES-like" 49 138
